,keypoints
352,"[[105.0125439  103.81431161]
 [114.69816192  99.14660966]
 [103.36666914  98.69450375]
 [126.05500939 102.03676272]
 [ 96.19083841 102.71671589]
 [144.59153732 141.58657453]
 [ 88.53596649 143.68147203]
 [145.04802864 203.35807465]
 [ 83.26148009 198.18935772]
 [118.96700252 253.09754343]
 [ 90.47752197 242.40742429]
 [131.25344233 234.35876937]
 [ 94.88823777 237.75002354]
 [150.96391484 320.14880993]
 [ 81.97940951 312.48963328]
 [166.96451777 401.10983667]
 [ 78.96584072 377.59646326]]"
353,"[[104.8870525  103.89350798]
 [114.65341334  99.21203908]
 [103.24338815  98.74371822]
 [125.94817618 102.14729093]
 [ 96.16600282 102.75027542]
 [144.72918029 141.62256147]
 [ 85.1367207  141.13037765]
 [144.85367944 203.22262317]
 [ 83.37845906 198.15342089]
 [118.79821727 253.20847793]
 [ 90.57062427 242.41375736]
 [131.19560625 234.87706134]
 [ 94.91147669 238.08299106]
 [150.47949989 319.91365438]
 [ 81.78062217 312.43943879]
 [166.6462805  401.56549207]
 [ 79.12112896 377.51005741]]"
354,"[[105.57527868 103.78594042]
 [114.95928912  99.07152141]
 [103.69641425  98.61115326]
 [125.95899298 101.95318095]
 [ 96.34037906 102.71967105]
 [144.4153665  141.51725179]
 [ 88.91297112 143.67897943]
 [145.07117893 203.64090121]
 [ 83.23639728 198.76643755]
 [119.77787329 254.7565057 ]
 [ 90.71113871 243.13146741]
 [131.259809   234.97885858]
 [ 94.78316314 238.01096434]
 [150.60501928 320.03612677]
 [ 80.63301655 311.98545656]
 [167.01817261 401.38350333]
 [ 79.3215876  377.31330934]]"
355,"[[105.62616402 103.79608926]
 [114.95423391  99.06547383]
 [103.68482445  98.61304674]
 [125.96125403 101.98616675]
 [ 96.44889891 102.64152058]
 [144.32280064 141.58853732]
 [ 85.6797764  141.16806521]
 [145.07219851 203.75138825]
 [ 83.16546301 198.98444411]
 [119.94738357 254.84186907]
 [ 90.83662744 243.25034364]
 [131.22106757 235.37975533]
 [ 94.97044531 238.39319162]
 [150.52071862 320.08465289]
 [ 80.72039126 312.25429861]
 [167.20205553 401.06890022]
 [ 79.53444238 377.14985589]]"
356,"[[105.43048604 103.62273884]
 [115.12761856  99.14044267]
 [103.80329812  98.5642461 ]
 [126.09957138 102.36517945]
 [ 96.29521466 102.57969967]
 [145.12019905 141.33849822]
 [ 86.52304492 140.95587666]
 [144.79053791 203.81000007]
 [ 82.88848045 199.27726441]
 [119.64248471 255.06583262]
 [ 90.61052755 244.29965618]
 [135.28632718 236.63062511]
 [ 94.46452138 238.43447259]
 [150.68295994 318.85746797]
 [ 80.71668015 312.36448505]
 [167.6485457  400.74027759]
 [ 79.37639396 376.57668722]]"
357,"[[107.59930992 105.27790799]
 [115.02301175  99.17603087]
 [103.71773065  98.62891099]
 [125.95808136 102.32740748]
 [ 96.29541325 102.67990747]
 [145.43418144 141.50781395]
 [ 85.95487775 140.77400287]
 [147.87982562 208.71490889]
 [ 82.77006342 199.37476137]
 [120.86404066 256.63811384]
 [ 90.71280468 244.40965046]
 [131.40594474 236.34394298]
 [ 94.71913732 238.40494707]
 [150.53624944 318.84218706]
 [ 80.74450049 312.30977615]
 [167.41139844 400.07911295]
 [ 79.39568854 376.35320614]]"
358,"[[107.67762776 105.3307591 ]
 [115.00210618  99.22161556]
 [103.72346292  98.69206811]
 [125.89707693 102.24159253]
 [ 96.14415332 102.59360937]
 [145.57843697 141.47671545]
 [ 85.98201638 140.93676729]
 [148.07860629 208.79809809]
 [ 82.88953867 199.51254898]
 [120.76869663 256.95628394]
 [ 90.60957062 244.7892671 ]
 [131.69555368 236.31465217]
 [ 95.07214668 238.35260655]
 [149.84898086 318.23497503]
 [ 80.76133276 312.48289255]
 [167.74905291 399.82192615]
 [ 79.43133094 376.32964721]]"
359,"[[107.6858763  105.3069435 ]
 [115.0644747   99.19379958]
 [103.73981673  98.66098196]
 [125.82571817 102.24043682]
 [ 96.18318895 102.65964135]
 [145.8653487  141.46513775]
 [ 86.24455966 141.01757919]
 [148.13229445 208.72466791]
 [ 83.08733176 199.39098249]
 [120.5726628  256.91851025]
 [ 90.79119049 244.64463993]
 [131.71105218 236.60754178]
 [ 95.18901236 238.69374228]
 [149.97497538 318.66205267]
 [ 81.09763513 312.32661837]
 [167.64071165 399.35155466]
 [ 79.48421543 376.84964014]]"
360,"[[108.10244169 105.18091751]
 [115.30921644  99.20157455]
 [103.97968152  98.70279961]
 [125.97156837 102.16369873]
 [ 96.25517744 102.92902077]
 [145.51847944 141.53333635]
 [ 86.28307818 141.30239393]
 [148.16084249 208.73553873]
 [ 83.25045672 199.86351992]
 [120.86490963 256.89398331]
 [ 90.86502354 245.13828898]
 [131.54054066 236.93130204]
 [ 95.33941731 238.87349303]
 [150.24067001 319.10529105]
 [ 81.0443368  312.52691662]
 [167.53343795 400.17669844]
 [ 78.82072822 376.98488162]]"
361,"[[108.06268502 105.2309315 ]
 [115.21109691  99.23004525]
 [103.93584922  98.79183051]
 [125.83730998 102.07630944]
 [ 96.16875101 102.96402974]
 [145.90773893 141.56032466]
 [ 86.21442096 141.32534274]
 [148.28039504 208.6276843 ]
 [ 83.18055268 200.13302286]
 [121.06948188 256.81079719]
 [ 91.16575614 245.20902341]
 [131.58486208 236.90397676]
 [ 95.35039204 238.97305023]
 [150.33584411 318.83686695]
 [ 81.16040148 312.31547029]
 [167.19924071 400.64145335]
 [ 78.66647954 377.12265002]]"
362,"[[107.89293884 104.98475552]
 [115.1078192   99.08703017]
 [103.86517218  98.61038668]
 [125.69080673 101.79042889]
 [ 96.22504941 102.72411134]
 [146.52758178 141.33342105]
 [ 86.16291255 141.32100403]
 [148.6899447  208.73669993]
 [ 83.39363536 201.20621414]
 [121.43900232 256.67979389]
 [ 90.91635135 245.58013144]
 [131.97932123 236.05519718]
 [ 96.03464389 238.31559636]
 [149.83757631 318.63758784]
 [ 81.14333864 311.84248747]
 [166.70396032 400.09027819]
 [ 78.51296523 376.78384905]]"
363,"[[107.97634388 105.0687271 ]
 [115.19666096  99.14060258]
 [103.90652751  98.66142187]
 [125.57937877 101.88494736]
 [ 96.31979303 102.8505697 ]
 [146.55976962 141.29726735]
 [ 86.23219284 141.3563836 ]
 [148.94278405 208.54378684]
 [ 83.66022895 200.87743916]
 [121.43687787 256.68874207]
 [ 91.0336142  245.48665202]
 [132.11092223 235.58999516]
 [ 96.32650155 237.92388593]
 [149.99301848 318.42637554]
 [ 81.25662781 311.44196441]
 [166.76193468 399.82392943]
 [ 78.52246658 376.76991395]]"
364,"[[106.26110586 103.94152076]
 [115.29927694  99.15812834]
 [104.09896085  98.75449982]
 [125.90398603 102.24936681]
 [ 96.88066525 103.31276886]
 [144.44464356 141.72240416]
 [ 87.33404564 141.52147041]
 [144.91807378 204.4368935 ]
 [ 83.30973054 200.95662593]
 [121.08701919 255.64618879]
 [ 90.63368584 245.18455996]
 [135.77699617 234.76293422]
 [ 96.22064992 237.48376949]
 [149.99042823 318.28896264]
 [ 80.46673958 311.73189131]
 [167.25752028 399.13419801]
 [ 79.07778313 376.48605933]]"
365,"[[108.50167367 105.07924654]
 [115.49480665  99.20518786]
 [104.22544783  98.74975962]
 [125.82856365 102.39831349]
 [ 96.96033719 103.39129405]
 [143.79769675 141.03590757]
 [ 87.23902547 141.57651971]
 [144.95048952 204.33126539]
 [ 83.34489446 201.05910123]
 [120.77983862 255.23855783]
 [ 90.79809692 245.16877943]
 [135.90466932 234.75993651]
 [ 96.25460035 238.03352952]
 [150.26537765 317.88152247]
 [ 80.45256019 311.6537175 ]
 [167.3532055  398.93123559]
 [ 78.7324159  376.96036189]]"
366,"[[108.45935608 105.13424162]
 [115.46079324  99.16995653]
 [104.14532875  98.81200878]
 [126.02933949 102.34635043]
 [ 96.90294858 103.33097474]
 [145.40063017 142.11037843]
 [ 86.81403695 141.58735416]
 [148.71641094 209.44047832]
 [ 83.1447357  201.55650428]
 [121.54087295 257.46320341]
 [ 90.83035007 245.44084085]
 [132.20662545 235.04451619]
 [ 96.4370652  237.41617345]
 [150.2652517  317.94213003]
 [ 80.57688008 311.84361847]
 [167.17426451 399.15728271]
 [ 78.63266705 376.66335935]]"
367,"[[108.43352424 105.20634314]
 [115.43833632  99.19842242]
 [104.12029591  98.83861483]
 [126.03064761 102.22383961]
 [ 96.91619103 103.20449854]
 [146.12327126 141.99354871]
 [ 86.65988223 141.50507497]
 [148.98307116 209.54008905]
 [ 83.20729881 201.62134212]
 [121.47543971 257.41008945]
 [ 90.89273725 245.5533346 ]
 [132.3091738  234.76586879]
 [ 96.69016977 237.37095868]
 [150.19597674 318.19843426]
 [ 80.68230522 311.84921379]
 [167.24415921 398.86582882]
 [ 78.54604336 376.75058188]]"
368,"[[108.79759163 105.17958473]
 [115.82126847  99.1981582 ]
 [104.4388737   98.76176007]
 [126.04860475 102.31942319]
 [ 97.17819187 103.20361323]
 [145.55802819 141.95706559]
 [ 87.12654795 141.5402212 ]
 [148.61591307 209.52378007]
 [ 83.8460977  201.2430459 ]
 [121.40162198 257.39736565]
 [ 90.4602652  245.70682314]
 [132.25524707 234.96808934]
 [ 96.39983148 237.53664394]
 [150.1849487  318.21477068]
 [ 80.55436818 311.6869236 ]
 [167.14657079 398.71022789]
 [ 78.46078177 376.67278553]]"
369,"[[106.24329733 103.94931975]
 [115.62276634  99.13746829]
 [104.32865323  98.74533168]
 [126.12322147 102.28520208]
 [ 97.2565437  103.17023488]
 [144.93882308 141.74330029]
 [ 87.36888637 141.49058055]
 [144.95808901 204.20220188]
 [ 84.22109518 200.95745085]
 [121.54810725 255.98488613]
 [ 90.37718536 245.62335255]
 [135.66590274 234.39482974]
 [ 96.64785751 237.44657194]
 [149.97651607 318.00855731]
 [ 80.38106816 311.73230308]
 [167.0316323  398.60206531]
 [ 78.40750677 376.60647834]]"
370,"[[108.73416688 105.25119076]
 [115.77864634  99.18627579]
 [104.45213614  98.78856652]
 [126.26005878 102.42637996]
 [ 97.42231621 103.36729041]
 [144.32739538 140.8744073 ]
 [ 87.48508433 141.65112962]
 [144.94257817 204.26019193]
 [ 84.41216975 201.14583718]
 [121.41292525 256.07120207]
 [ 90.23933648 246.11379525]
 [135.63348033 233.87624301]
 [ 96.47210984 236.95805839]
 [149.91773537 318.2913921 ]
 [ 85.72715054 312.57313612]
 [167.10171492 398.15871987]
 [ 78.59177886 376.85589498]]"
371,"[[108.70897811 105.24291137]
 [115.72996174  99.15216586]
 [104.4235188   98.791906  ]
 [126.24842099 102.28839195]
 [ 97.32237677 103.31454086]
 [144.52432683 140.75178667]
 [ 87.62297119 141.59018373]
 [145.03409181 204.0814507 ]
 [ 84.60407598 201.08267663]
 [121.42770172 256.10335883]
 [ 90.38194603 245.98735337]
 [135.87141792 233.98221667]
 [ 96.45616853 237.16929952]
 [149.95867288 318.22708271]
 [ 85.76474678 312.93588241]
 [167.23331376 398.27170981]
 [ 78.59516677 376.86184922]]"
372,"[[109.11863106 105.02865331]
 [116.02647212  99.07756419]
 [104.75542368  98.62701546]
 [126.30188258 102.3027848 ]
 [ 97.46840222 103.19430989]
 [144.12080864 140.63990784]
 [ 87.33484464 141.55705312]
 [144.91911601 204.44590036]
 [ 84.83852703 201.36038484]
 [121.2970978  256.37644695]
 [ 90.30913122 245.7583305 ]
 [135.65948276 234.42118701]
 [ 96.71089775 237.52208843]
 [150.00255848 318.47095687]
 [ 81.1112914  311.39448007]
 [167.51519827 397.30903508]
 [ 78.28929365 377.26764024]]"
373,"[[108.9966242  105.06197951]
 [115.96015225  99.07761291]
 [104.70224064  98.65603725]
 [126.31773593 102.26290181]
 [ 97.4845228  103.26980168]
 [144.5071467  140.52383166]
 [ 87.54911948 141.51853378]
 [144.94988444 204.37845736]
 [ 84.91955973 201.33259837]
 [121.15775088 256.25313454]
 [ 90.24853262 245.74876363]
 [135.78938831 234.27920651]
 [ 96.82231038 237.70640232]
 [149.69218725 318.20652012]
 [ 81.14325201 311.43728117]
 [167.45549862 396.8970781 ]
 [ 78.17764978 377.38835504]]"
374,"[[108.64766781 105.17613682]
 [115.68994918  99.13368272]
 [104.47818389  98.72110088]
 [126.16072975 102.20959637]
 [ 97.16460757 103.28327765]
 [144.86201728 140.43769141]
 [ 87.9522425  141.41369284]
 [145.22611399 204.29159102]
 [ 85.57638308 200.77232439]
 [121.07964228 255.97071564]
 [ 90.50823976 245.38385691]
 [135.99664943 234.46218077]
 [ 97.11901801 237.97930583]
 [149.19369087 317.82166435]
 [ 81.51766773 310.89292635]
 [167.65206423 396.26983741]
 [ 77.99386749 377.47343292]]"
375,"[[108.78087464 105.19512369]
 [115.82482798  99.10158087]
 [104.5372298   98.68254859]
 [126.24334178 102.18858769]
 [ 97.22661557 103.20877138]
 [145.21683455 140.373603  ]
 [ 87.60900238 141.46672034]
 [145.30525015 204.19434387]
 [ 85.41373392 200.86245747]
 [121.11467693 256.06612902]
 [ 90.31982807 245.60779301]
 [136.08878148 233.95444838]
 [ 97.21903475 237.95788675]
 [148.82335944 317.68806172]
 [ 81.30888857 310.94101599]
 [167.53654199 396.84002346]
 [ 78.07029345 377.49392482]]"
376,"[[108.67052489 105.23091366]
 [115.66031327  99.11284013]
 [104.39440701  98.73407243]
 [126.0739248  101.92517487]
 [ 96.95573445 103.08997201]
 [144.99572723 140.31267701]
 [ 87.19372979 141.43951927]
 [145.49864908 204.04785137]
 [ 85.7352898  200.81266034]
 [117.18694101 244.97043642]
 [ 90.84026058 245.09915953]
 [136.30234529 234.5075304 ]
 [ 97.3110815  238.34207476]
 [149.7687345  318.52572548]
 [ 81.35928678 310.78868454]
 [167.36218174 396.11373686]
 [ 75.26290757 376.53981223]]"
377,"[[108.64964364 105.32228343]
 [115.66434192  99.16385542]
 [104.34652508  98.75537758]
 [126.11024691 102.03363873]
 [ 96.86660915 103.09776276]
 [145.01513443 140.30461449]
 [ 87.62444924 141.33644621]
 [145.51403263 203.84051385]
 [ 85.97985928 200.38446542]
 [117.0952721  245.01394028]
 [ 90.85425205 244.86996783]
 [136.38184929 234.15583646]
 [ 97.34363252 237.86460704]
 [150.30694956 318.55032757]
 [ 81.21669189 311.07914126]
 [167.7197945  395.37961627]
 [ 78.45065534 376.67977538]]"
378,"[[108.18944122 104.95297897]
 [115.31136288  98.91090234]
 [104.05846516  98.55812852]
 [126.06837046 101.26088281]
 [ 96.27805652 102.59777927]
 [145.70760149 140.93046372]
 [ 88.02388914 141.04780885]
 [149.31836795 208.85760484]
 [ 86.06199818 200.0853244 ]
 [121.33237768 256.84512194]
 [ 90.91093496 244.68940245]
 [133.06765578 236.13529603]
 [ 97.58737502 238.69171155]
 [151.11609871 318.9740973 ]
 [ 81.0880025  310.88392498]
 [167.0008652  396.8838588 ]
 [ 78.875328   377.37697362]]"
379,"[[108.18758866 104.93963202]
 [115.26455983  98.89900208]
 [104.03431262  98.57160449]
 [126.01586247 101.18120192]
 [ 96.26819932 102.59263759]
 [145.09910056 140.169023  ]
 [ 87.89244757 141.11817955]
 [145.57923663 203.76399675]
 [ 86.12230757 200.30668143]
 [117.462108   244.65415053]
 [ 90.90402585 244.72437985]
 [136.2426743  235.00109126]
 [ 97.82016611 238.55350256]
 [151.07807265 318.89337873]
 [ 80.97612673 311.04193891]
 [166.95018244 396.4273627 ]
 [ 78.99816051 377.42357127]]"
380,"[[107.07926658 104.39000787]
 [114.36162748  98.47717318]
 [103.39422826  98.24442033]
 [125.58875484 100.47274304]
 [ 95.52966023 101.75548031]
 [146.02143661 140.32743394]
 [ 87.06309988 140.52768209]
 [149.48323217 208.24106477]
 [ 85.88234549 199.04502009]
 [121.90632443 256.16141905]
 [ 91.39293025 243.51904363]
 [133.80476767 236.92779922]
 [ 97.55965597 239.44178287]
 [152.08501423 320.6187422 ]
 [ 80.87999569 309.79729342]
 [167.76106787 398.0135773 ]
 [ 75.9371756  376.1985564 ]]"
381,"[[106.9571431  104.46868679]
 [114.29546905  98.54720829]
 [103.28761228  98.28333017]
 [125.56652815 100.59781784]
 [ 95.47729618 101.78356326]
 [145.78209294 140.31415974]
 [ 87.25038737 140.50205605]
 [149.65687938 208.31660048]
 [ 85.88084079 199.30901214]
 [121.88439962 256.32306258]
 [ 91.35246721 243.57120708]
 [134.00001832 237.19851964]
 [ 97.58133688 239.55774375]
 [152.11688654 320.7743747 ]
 [ 80.94387691 310.05479592]
 [174.41623418 400.01472395]
 [ 75.69716288 376.25550741]]"
382,"[[103.22597279 102.39900595]
 [113.21054549  98.81268203]
 [102.12367351  98.62309126]
 [124.8186803  100.74043281]
 [ 94.51014292 102.10005504]
 [145.29147992 140.36830794]
 [ 86.88278946 140.59880873]
 [145.46645858 202.59237928]
 [ 85.57024165 199.96877743]
 [120.38560654 243.49777004]
 [ 92.33415171 242.90723621]
 [136.40463441 236.54201559]
 [ 97.72030596 238.72427459]
 [151.87709039 321.28120736]
 [ 79.76689694 309.5047298 ]
 [167.39986594 399.09195486]
 [ 75.86492989 377.36044367]]"
383,"[[103.13770045 102.51467859]
 [113.17337174  98.86076618]
 [102.12717937  98.69475219]
 [124.83517539 100.73631096]
 [ 94.44646828 102.1607422 ]
 [145.33101668 140.40812986]
 [ 86.76974551 140.71335311]
 [145.49994387 202.64988755]
 [ 85.86362267 199.76105697]
 [120.36949329 243.43442831]
 [ 92.63132581 242.81880101]
 [136.23071531 236.59672792]
 [ 97.65411438 238.88242028]
 [151.80812896 321.10001471]
 [ 79.94247534 309.57507167]
 [167.85831377 398.83718174]
 [ 76.03783341 376.78548996]]"
384,"[[102.15772457 102.15427255]
 [111.62054727  98.52648305]
 [100.00352756  97.45815447]
 [125.93393015 100.84763527]
 [ 93.94689436 102.21721555]
 [144.34399375 140.93680641]
 [ 86.53525647 141.46162224]
 [145.33522025 203.67483545]
 [ 85.04899081 199.8982983 ]
 [124.96601188 245.98932576]
 [ 91.96462394 242.05754455]
 [136.56897619 238.04156528]
 [ 97.80635789 239.08165684]
 [151.21745556 321.13961633]
 [ 78.70632351 309.6372824 ]
 [166.22398551 397.84209015]
 [ 76.90115952 376.60836358]]"
385,"[[101.85704527 101.86556175]
 [111.51595795  98.51978143]
 [ 99.93719403  97.39194028]
 [126.06128876 100.7116471 ]
 [ 93.81920788 102.19377054]
 [145.07754893 141.14738458]
 [ 86.31626627 141.51074269]
 [145.49561302 203.70825498]
 [ 84.78935831 200.14304268]
 [119.04130071 243.79253666]
 [ 92.06005594 242.247987  ]
 [136.50820966 237.86688277]
 [ 97.81957635 239.52635015]
 [151.33777113 321.15164561]
 [ 78.85011857 309.64792949]
 [166.24678795 398.23604062]
 [ 77.00783081 376.73206099]]"
386,"[[101.26423777 103.76602843]
 [110.57623356  99.32181581]
 [ 99.69273717  98.28944569]
 [125.79532425 101.18271587]
 [ 93.02174416 103.17505949]
 [144.56845033 142.71756507]
 [ 84.82456022 142.40749867]
 [145.08094151 204.66829917]
 [ 86.34391468 199.14765324]
 [119.64499299 256.57548997]
 [ 91.09852832 241.4344264 ]
 [136.39552223 235.63181795]
 [ 96.86174918 237.82497385]
 [150.3232314  320.79844423]
 [ 77.72405059 309.48386112]
 [166.46275476 397.76286564]
 [ 75.85810875 375.75812907]]"
387,"[[101.20179461 103.69914133]
 [110.64585855  99.35987877]
 [ 99.65822697  98.28384557]
 [125.95896632 101.24848844]
 [ 93.10828055 103.19868842]
 [144.67861949 142.5792044 ]
 [ 84.73624457 142.40174139]
 [144.98022373 204.57793412]
 [ 86.40307655 199.148216  ]
 [120.04617815 256.47706515]
 [ 91.12832117 241.37547966]
 [136.51165622 235.55819836]
 [ 96.88547924 237.8888001 ]
 [150.16864353 320.73568036]
 [ 77.89022493 309.46707449]
 [166.41442169 397.55105832]
 [ 75.95954623 375.73936043]]"
388,"[[100.86719353 105.11697459]
 [109.33757695 100.62687532]
 [ 99.36075166  99.29114007]
 [124.04937211 101.55128737]
 [ 92.02872657 103.43605656]
 [142.67448091 143.95596429]
 [ 83.23242161 143.50647897]
 [144.83028658 204.57853257]
 [ 85.84729618 200.15819045]
 [122.2903068  246.15646733]
 [ 91.25263706 241.21733672]
 [132.21427158 232.35496919]
 [ 97.29645497 239.22829895]
 [148.66468995 318.847606  ]
 [ 78.5986733  309.21751785]
 [167.97035348 395.28416171]
 [ 76.13286824 375.12184858]]"
389,"[[100.84598909 105.00558851]
 [109.36771398 100.56946312]
 [ 99.35840398  99.21479247]
 [124.12043299 101.56789694]
 [ 92.11834234 103.42254216]
 [142.96143662 143.99487276]
 [ 83.12977397 143.55714529]
 [144.86626883 204.40381025]
 [ 85.85333898 200.1800213 ]
 [122.44446085 246.40363431]
 [ 91.5123282  241.44572683]
 [132.50616356 232.46284695]
 [ 97.14806783 239.31802026]
 [149.17115166 319.30359837]
 [ 78.602577   309.39964385]
 [167.46718506 395.71020717]
 [ 76.24174127 375.22151284]]"
390,"[[101.17529105 107.14273087]
 [107.1758351  103.67812579]
 [ 97.43920779 101.82362195]
 [123.61771172 107.94985752]
 [ 90.22166805 105.10749557]
 [143.23880302 145.42062305]
 [ 82.00307959 145.40980713]
 [144.29502828 203.61357078]
 [ 85.57427996 201.94118985]
 [121.19344525 258.81923772]
 [ 91.61505847 242.82656705]
 [133.28595544 232.95267749]
 [ 94.51129311 235.31988862]
 [150.72124656 321.74467891]
 [ 76.72804809 308.08333607]
 [168.99280622 394.7489311 ]
 [ 75.19265435 377.26582912]]"
391,"[[101.16729707 107.14099868]
 [107.07372157 103.71019333]
 [ 97.3517258  101.88634258]
 [123.58855461 108.01854818]
 [ 90.18391821 105.19632744]
 [143.11347956 145.39694196]
 [ 82.13035823 145.36414833]
 [144.33592314 203.63889622]
 [ 85.69358728 201.76136703]
 [121.54051443 258.76448833]
 [ 91.56721986 242.61301039]
 [132.99058858 233.25488073]
 [ 94.7476387  235.24487312]
 [150.29045114 321.33608989]
 [ 76.61275908 307.85750033]
 [169.144436   393.90245161]
 [ 75.63208349 377.38397583]]"
392,"[[ 96.88441235 110.46014447]
 [104.98647749 101.66836553]
 [ 92.36401353 102.8212679 ]
 [121.52700409 106.6387621 ]
 [ 88.09665505 107.68052271]
 [143.11554802 147.90310878]
 [ 81.28380242 148.28507733]
 [142.98101908 206.27210868]
 [ 85.03738235 203.80524546]
 [121.54883761 259.75139935]
 [ 90.81911745 243.04189983]
 [138.36987463 235.26407137]
 [ 93.61624762 239.79105867]
 [152.40373197 322.11734618]
 [ 74.00119779 312.71437303]
 [163.27199092 398.11681507]
 [ 73.21938617 373.2633272 ]]"
